0.0,0.3,0.5,0.4,-0.009639520158920686,0.49481429889146894,-0.0014983695438876567,-8.079120171442772E-4,
10.0,0.3,0.5,0.4,-0.009408939473355778,0.48858412916853494,0.46492029565023313,-0.667182070840398,
20.0,0.3,0.5,0.4,0.01504564470549377,0.5071609678937595,0.529006399356747,-0.7328172918854663,
30.0,0.3,0.5,0.4,0.06343762587426864,0.5059862622183785,0.6005958042169072,-0.8408164403366598,
40.0,0.3,0.5,0.4,0.05347328951561147,0.4577600981522871,0.7007939309962467,-0.9425731554727412,
50.0,0.3,0.5,0.4,0.09607512304280204,0.49373280867975816,0.7691234923731033,-1.0196070564492354,
60.0,0.3,0.5,0.4,0.11221354312727289,0.45871849785564306,0.8128562192849934,-1.0746966445103674,
70.0,0.3,0.5,0.4,0.12122633629474777,0.46552275146041494,0.8425308508877659,-1.1284166528448907,
80.0,0.3,0.5,0.4,0.13702495797187905,0.4474449723670953,0.8814391360711991,-1.1831875340258258,
90.0,0.3,0.5,0.4,0.18100233124895423,0.3892618086624606,0.9129618311210854,-1.2303034670749062,
100.0,0.3,0.5,0.4,0.18689162094066383,0.4081088485001318,0.9268084629855308,-1.2272859518741843,
110.0,0.3,0.5,0.4,0.18396317029263456,0.3917870204271297,0.964133888333194,-1.2770852843787834,
120.0,0.3,0.5,0.4,0.2059596797428548,0.36968584174344254,0.9869851455017299,-1.311466583773454,
130.0,0.3,0.5,0.4,0.22782642800905326,0.3368373921019588,1.014466944807132,-1.3689312979922177,
140.0,0.3,0.5,0.4,0.24728440988290842,0.33952069061877815,1.0233193254606192,-1.397814405921724,
150.0,0.3,0.5,0.4,0.27100376522518177,0.2892813509570773,1.0348033343654963,-1.4020499543108544,
160.0,0.3,0.5,0.4,0.37753987187653415,0.22968047897471622,1.0674257530499214,-1.4478364971948812,
170.0,0.3,0.5,0.4,0.42565960240731915,0.17182277848248573,1.0812283345920342,-1.4826201945903865,
180.0,0.3,0.5,0.4,0.4225814621253767,0.2093791075252158,1.0949700564454161,-1.5005527676825807,
190.0,0.3,0.5,0.4,0.483611758438637,0.1512492968454662,1.1032037812110762,-1.5106157324377214,
200.0,0.3,0.5,0.4,0.5256237367501909,0.11369092479378544,1.1112974497178092,-1.5187868713512307,
210.0,0.3,0.5,0.4,0.5400341863126172,0.11274677489568001,1.1153726688065013,-1.5266233571455998,
220.0,0.3,0.5,0.4,0.5442493270510714,0.07070180292319471,1.1171195741208664,-1.528455635824681,
230.0,0.3,0.5,0.4,0.5705796416329839,0.10536523646647444,1.116709294014705,-1.5283391159662714,
240.0,0.3,0.5,0.4,0.6231990458306395,0.06768438558407859,1.1197904481856098,-1.5283683076582808,
250.0,0.3,0.5,0.4,0.6173383365819366,0.08492749902938516,1.1221118548182192,-1.527926615080929,
260.0,0.3,0.5,0.4,0.65762207706119,0.06682010107592877,1.128485598860232,-1.5228455391495526,
270.0,0.3,0.5,0.4,0.7000219739352992,0.03942747208602449,1.1293013777791352,-1.5198318185235797,
280.0,0.3,0.5,0.4,0.70261129064329,0.04631384106778536,1.1301295497813946,-1.5220753414851789,
290.0,0.3,0.5,0.4,0.7281057433823714,0.005052706120464067,1.1306207150615777,-1.5242664199857519,
300.0,0.3,0.5,0.4,0.7311280074029929,-0.00450271420618024,1.1305733994150382,-1.52585981756628,
310.0,0.3,0.5,0.4,0.7132034890428544,0.023870946884689298,1.1284615300415448,-1.5255513835628156,
320.0,0.3,0.5,0.4,0.70142249137215,0.0379640057487707,1.1288585700893832,-1.526515691434904,
330.0,0.3,0.5,0.4,0.7554866108783068,-0.018249910938681252,1.131396161851978,-1.5240700944651246,
340.0,0.3,0.5,0.4,0.7832434984997597,-0.04546414319418544,1.1339728239344018,-1.522230359527916,
350.0,0.3,0.5,0.4,0.8117008060762042,-0.06485044944774665,1.1295971987229378,-1.5208795403013333,
360.0,0.3,0.5,0.4,0.8112236743503197,-0.0477891290465565,1.1309833347710267,-1.5209541416783334,
370.0,0.3,0.5,0.4,0.8314595512011277,-0.0572486643820192,1.1298423545392702,-1.5221864345214318,
